id,dateadded,domain,source
2274,1602886038,app.yieldify.com,https://winhelp2002.mvps.org/hosts.txt
2275,1602886038,ads.yieldmo.com,https://winhelp2002.mvps.org/hosts.txt
2276,1602886038,www.cloudtracked.com,https://winhelp2002.mvps.org/hosts.txt
2277,1602886038,za-ssl.effectivemeasure.net,https://winhelp2002.mvps.org/hosts.txt
2278,1602886038,tracker.freecharge.in,https://winhelp2002.mvps.org/hosts.txt
2279,1602886038,ads.servebom.com,https://winhelp2002.mvps.org/hosts.txt
2280,1602886038,neo.go.sonobi.com,https://winhelp2002.mvps.org/hosts.txt
2281,1602886038,match.xg4ken.com,https://winhelp2002.mvps.org/hosts.txt
2282,1602886038,admtpmp127.adsk2.co,https://winhelp2002.mvps.org/hosts.txt
2283,1602886038,adplexmedia.adk2.co,https://winhelp2002.mvps.org/hosts.txt
2284,1602886038,ad.adsrvr.org,https://winhelp2002.mvps.org/hosts.txt
2285,1602886038,ad.ad-stir.com,https://winhelp2002.mvps.org/hosts.txt
2286,1602886038,ads.adthrive.com,https://winhelp2002.mvps.org/hosts.txt
2287,1602886038,cdn.adtradr.com,https://winhelp2002.mvps.org/hosts.txt
2288,1602886038,ssp.anyclip-media.com,https://winhelp2002.mvps.org/hosts.txt
2289,1602886038,cdn.appdynamics.com,https://winhelp2002.mvps.org/hosts.txt
2290,1602886038,promotions.betfred.com,https://winhelp2002.mvps.org/hosts.txt
2291,1602886038,cdn.blueconic.net,https://winhelp2002.mvps.org/hosts.txt
2292,1602886038,tag.bounceexchange.com,https://winhelp2002.mvps.org/hosts.txt
2293,1602886038,d1jikhx1ssl81z.cloudfront.net,https://winhelp2002.mvps.org/hosts.txt
2294,1602886038,d1lxhc4jvstzrp.cloudfront.net,https://winhelp2002.mvps.org/hosts.txt
2295,1602886038,d1xfq2052q7thw.cloudfront.net,https://winhelp2002.mvps.org/hosts.txt
2296,1602886038,d1z2jf7jlzjs58.cloudfront.net,https://winhelp2002.mvps.org/hosts.txt
2297,1602886038,d2zah9y47r7bi2.cloudfront.net,https://winhelp2002.mvps.org/hosts.txt
2298,1602886038,d3qxwzhswv93jk.cloudfront.net,https://winhelp2002.mvps.org/hosts.txt
2299,1602886038,script.crazyegg.com,https://winhelp2002.mvps.org/hosts.txt
2300,1602886038,d.dc121677.com,https://winhelp2002.mvps.org/hosts.txt
2301,1602886038,me-ssl.effectivemeasure.net,https://winhelp2002.mvps.org/hosts.txt
2302,1602886038,gscounters.eu1.gigya.com,https://winhelp2002.mvps.org/hosts.txt
2303,1602886038,seccdn-gl.imrworldwide.com,https://winhelp2002.mvps.org/hosts.txt
2304,1602886038,resources.kiosked.com,https://winhelp2002.mvps.org/hosts.txt
2305,1602886038,cdn.listrakbi.com,https://winhelp2002.mvps.org/hosts.txt
2306,1602886038,t.mdn2015x2.com,https://winhelp2002.mvps.org/hosts.txt
2307,1602886038,ads.mic.com,https://winhelp2002.mvps.org/hosts.txt
2308,1602886038,dbg52463.moatads.com,https://winhelp2002.mvps.org/hosts.txt
2309,1602886038,files.native.ad,https://winhelp2002.mvps.org/hosts.txt
2310,1602886038,ps.ns-cdn.com,https://winhelp2002.mvps.org/hosts.txt
2311,1602886038,ap.octopuspop.com,https://winhelp2002.mvps.org/hosts.txt
2312,1602886038,tags.onscroll.com,https://winhelp2002.mvps.org/hosts.txt
2313,1602886038,analytics.ooyala.com,https://winhelp2002.mvps.org/hosts.txt
2314,1602886038,match.rundsp.com,https://winhelp2002.mvps.org/hosts.txt
2315,1602886038,tag.mtrcs.samba.tv,https://winhelp2002.mvps.org/hosts.txt
2316,1602886038,cdn.scarabresearch.com,https://winhelp2002.mvps.org/hosts.txt
2317,1602886038,code.adsales.snidigital.com,https://winhelp2002.mvps.org/hosts.txt
2318,1602886038,ua.supersonicads.com,https://winhelp2002.mvps.org/hosts.txt
2319,1602886038,sumome.com,https://winhelp2002.mvps.org/hosts.txt
2320,1602886038,load.sumome.com,https://winhelp2002.mvps.org/hosts.txt
2321,1602886038,s.uadx.com,https://winhelp2002.mvps.org/hosts.txt
2322,1602886038,w.visualdna.com,https://winhelp2002.mvps.org/hosts.txt
2323,1602886038,wfpscripts.webspectator.com,https://winhelp2002.mvps.org/hosts.txt
2324,1602886038,cdn.yldbt.com,https://winhelp2002.mvps.org/hosts.txt
2325,1602886038,saxp.zedo.com,https://winhelp2002.mvps.org/hosts.txt
2326,1602886038,2664.tm.zedo.com,https://winhelp2002.mvps.org/hosts.txt
2327,1602886038,3211.tm.zedo.com,https://winhelp2002.mvps.org/hosts.txt
2328,1602886038,srv-us.znaptag.com,https://winhelp2002.mvps.org/hosts.txt
2329,1602886038,tracking.affiliates.de,https://winhelp2002.mvps.org/hosts.txt
2330,1602886038,arena.altitude-arena.com,https://winhelp2002.mvps.org/hosts.txt
2331,1602886038,ca.altitude-arena.com,https://winhelp2002.mvps.org/hosts.txt
2332,1602886038,pstats.blogworks.com,https://winhelp2002.mvps.org/hosts.txt
2333,1602886038,click.clktraker.com,https://winhelp2002.mvps.org/hosts.txt
2334,1602886038,api.content-ad.net,https://winhelp2002.mvps.org/hosts.txt
2335,1602886038,ads.creative-serving.com,https://winhelp2002.mvps.org/hosts.txt
2336,1602886038,bostonglobe.demdex.net,https://winhelp2002.mvps.org/hosts.txt
2337,1602886038,ford.demdex.net,https://winhelp2002.mvps.org/hosts.txt
2338,1602886038,swisscom.demdex.net,https://winhelp2002.mvps.org/hosts.txt
2339,1602886038,bob.dmpxs.com,https://winhelp2002.mvps.org/hosts.txt
2340,1602886038,www.dntx.com,https://winhelp2002.mvps.org/hosts.txt
2341,1602886038,nz-ssl.effectivemeasure.net,https://winhelp2002.mvps.org/hosts.txt
2342,1602886038,s.effectivemeasure.net,https://winhelp2002.mvps.org/hosts.txt
2343,1602886038,j.flxpxl.com,https://winhelp2002.mvps.org/hosts.txt
2344,1602886038,matcher.idtargeting.com,https://winhelp2002.mvps.org/hosts.txt
2345,1602886038,ccs.infospace.com,https://winhelp2002.mvps.org/hosts.txt
2346,1602886038,www.i.matheranalytics.com,https://winhelp2002.mvps.org/hosts.txt
2347,1602886038,stats.mezzobit.com,https://winhelp2002.mvps.org/hosts.txt
2348,1602886038,analytics.cnd-motionmedia.de,https://winhelp2002.mvps.org/hosts.txt
2349,1602886038,redirect.com,https://winhelp2002.mvps.org/hosts.txt
2350,1602886038,www.storygize.net,https://winhelp2002.mvps.org/hosts.txt
2351,1602886038,d.tailtarget.com,https://winhelp2002.mvps.org/hosts.txt
2352,1602886038,j.traffichunt.com,https://winhelp2002.mvps.org/hosts.txt
2353,1602886038,eng.trkcnv.com,https://winhelp2002.mvps.org/hosts.txt
2354,1602886038,uadx.com,https://winhelp2002.mvps.org/hosts.txt
2355,1602886038,analytics.upworthy.com,https://winhelp2002.mvps.org/hosts.txt
2356,1602886038,rumds.wpdigital.net,https://winhelp2002.mvps.org/hosts.txt
2357,1602886038,i.yldbt.com,https://winhelp2002.mvps.org/hosts.txt
2358,1602886038,z2.zedo.com,https://winhelp2002.mvps.org/hosts.txt
2359,1602886038,s.206ads.com,https://winhelp2002.mvps.org/hosts.txt
2360,1602886038,ib.3lift.com,https://winhelp2002.mvps.org/hosts.txt
2361,1602886038,optimize.adpushup.com,https://winhelp2002.mvps.org/hosts.txt
2362,1602886038,ads-stream.com,https://winhelp2002.mvps.org/hosts.txt
2363,1602886038,js.apxlv.com,https://winhelp2002.mvps.org/hosts.txt
2364,1602886038,www.adbooth.com,https://winhelp2002.mvps.org/hosts.txt
2365,1602886038,cdn.adengage.com,https://winhelp2002.mvps.org/hosts.txt
2366,1602886038,code.adengage.com,https://winhelp2002.mvps.org/hosts.txt
2367,1602886038,srv.adengage.com,https://winhelp2002.mvps.org/hosts.txt
2368,1602886038,ad132m.adk2.co,https://winhelp2002.mvps.org/hosts.txt
2369,1602886038,adbooth.adk2.co,https://winhelp2002.mvps.org/hosts.txt
2370,1602886038,cdn.adplxmd.com,https://winhelp2002.mvps.org/hosts.txt
2371,1602886038,files.adspdbl.com,https://winhelp2002.mvps.org/hosts.txt
2372,1602886038,js.adsrvr.org,https://winhelp2002.mvps.org/hosts.txt
2373,1602886038,tag.adtrendmedia.net,https://winhelp2002.mvps.org/hosts.txt
2374,1602886038,data.alexa.com,https://winhelp2002.mvps.org/hosts.txt
2375,1602886038,advice-ads.s3.amazonaws.com,https://winhelp2002.mvps.org/hosts.txt
2376,1602886038,ps-eu.amazon-adsystem.com,https://winhelp2002.mvps.org/hosts.txt
2377,1602886038,ps-us.amazon-adsystem.com,https://winhelp2002.mvps.org/hosts.txt
2378,1602886038,z-na.amazon-adsystem.com,https://winhelp2002.mvps.org/hosts.txt
2379,1602886038,cdn.installationsafe.net.s3.amazonaws.com,https://winhelp2002.mvps.org/hosts.txt
2380,1602886038,slate-ad-scripts.s3.amazonaws.com,https://winhelp2002.mvps.org/hosts.txt
2381,1602886038,znaptag-us.s3.amazonaws.com,https://winhelp2002.mvps.org/hosts.txt
2382,1602886038,as.eu.angsrvr.com,https://winhelp2002.mvps.org/hosts.txt
2383,1602886038,cdn.avmws.com,https://winhelp2002.mvps.org/hosts.txt
2384,1602886038,beachfrontio.com,https://winhelp2002.mvps.org/hosts.txt
2385,1602886038,t.beanstalkdata.com,https://winhelp2002.mvps.org/hosts.txt
2386,1602886038,ad.broadstreetads.com,https://winhelp2002.mvps.org/hosts.txt
2387,1602886038,cdn.broadstreetads.com,https://winhelp2002.mvps.org/hosts.txt
2388,1602886038,cdn.bttrack.com,https://winhelp2002.mvps.org/hosts.txt
2389,1602886038,adg.bzgint.com,https://winhelp2002.mvps.org/hosts.txt
2390,1602886038,t.channeladvisor.com,https://winhelp2002.mvps.org/hosts.txt
2391,1602886038,tracking2.channeladvisor.com,https://winhelp2002.mvps.org/hosts.txt
2392,1602886038,www.clicktripz.com,https://winhelp2002.mvps.org/hosts.txt
2393,1602886038,images1.cliqueclack.com,https://winhelp2002.mvps.org/hosts.txt
2394,1602886038,d1fc8wv8zag5ca.cloudfront.net,https://winhelp2002.mvps.org/hosts.txt
2395,1602886038,d1l6p2sc9645hc.cloudfront.net,https://winhelp2002.mvps.org/hosts.txt
2396,1602886038,d1piupybsgr6dr.cloudfront.net,https://winhelp2002.mvps.org/hosts.txt
2397,1602886038,d5nxst8fruw4z.cloudfront.net,https://winhelp2002.mvps.org/hosts.txt
2398,1602886038,d8rk54i4mohrb.cloudfront.net,https://winhelp2002.mvps.org/hosts.txt
2399,1602886038,dl1d2m8ri9v3j.cloudfront.net,https://winhelp2002.mvps.org/hosts.txt
2400,1602886038,cdn-1.convertexperiments.com,https://winhelp2002.mvps.org/hosts.txt
2401,1602886038,use.convertglobal.com,https://winhelp2002.mvps.org/hosts.txt
2402,1602886038,p.cpx.to,https://winhelp2002.mvps.org/hosts.txt
2403,1602886038,admp-tc.delfi.lv,https://winhelp2002.mvps.org/hosts.txt
2404,1602886038,bet.demdex.net,https://winhelp2002.mvps.org/hosts.txt
2405,1602886038,cbsi.demdex.net,https://winhelp2002.mvps.org/hosts.txt
2406,1602886038,de.demdex.net,https://winhelp2002.mvps.org/hosts.txt
2407,1602886038,foxnews.demdex.net,https://winhelp2002.mvps.org/hosts.txt
2408,1602886038,sears.demdex.net,https://winhelp2002.mvps.org/hosts.txt
2409,1602886038,td.demdex.net,https://winhelp2002.mvps.org/hosts.txt
2410,1602886038,tags-cdn.deployads.com,https://winhelp2002.mvps.org/hosts.txt
2411,1602886038,cdn.elasticad.net,https://winhelp2002.mvps.org/hosts.txt
2412,1602886038,col.eum-appdynamics.com,https://winhelp2002.mvps.org/hosts.txt
2413,1602886038,cdn.evergage.com,https://winhelp2002.mvps.org/hosts.txt
2414,1602886038,ads.evidon.com,https://winhelp2002.mvps.org/hosts.txt
2415,1602886038,hj.flxpxl.com,https://winhelp2002.mvps.org/hosts.txt
2416,1602886038,beacon.guim.co.uk,https://winhelp2002.mvps.org/hosts.txt
2417,1602886038,cdn.heapanalytics.com,https://winhelp2002.mvps.org/hosts.txt
2418,1602886038,bundle-geoip.herokuapp.com,https://winhelp2002.mvps.org/hosts.txt
2419,1602886038,powr-counter.herokuapp.com,https://winhelp2002.mvps.org/hosts.txt
2420,1602886038,beam.hlserve.com,https://winhelp2002.mvps.org/hosts.txt
2421,1602886038,cdn.iasrv.com,https://winhelp2002.mvps.org/hosts.txt
2422,1602886038,cdn.idtargeting.com,https://winhelp2002.mvps.org/hosts.txt
2423,1602886038,cdn.ip.inpwrd.com,https://winhelp2002.mvps.org/hosts.txt
2424,1602886038,load.instinctiveads.com,https://winhelp2002.mvps.org/hosts.txt
2425,1602886038,a.cdn.intentmedia.net,https://winhelp2002.mvps.org/hosts.txt
2426,1602886038,cdn.investingchannel.com,https://winhelp2002.mvps.org/hosts.txt
2427,1602886038,stat.komoona.com,https://winhelp2002.mvps.org/hosts.txt
2428,1602886038,adserver.kontextua.com,https://winhelp2002.mvps.org/hosts.txt
2429,1602886038,cf.ads.kontextua.com,https://winhelp2002.mvps.org/hosts.txt
2430,1602886038,collector.leaddyno.com,https://winhelp2002.mvps.org/hosts.txt
2431,1602886038,d.liadm.com,https://winhelp2002.mvps.org/hosts.txt
2432,1602886038,p.liadm.com,https://winhelp2002.mvps.org/hosts.txt
2433,1602886038,d.lumatag.co.uk,https://winhelp2002.mvps.org/hosts.txt
2434,1602886038,bc.marfeel.com,https://winhelp2002.mvps.org/hosts.txt
2435,1602886038,edge.metroleads.com,https://winhelp2002.mvps.org/hosts.txt
2436,1602886038,contentz.mkt51.net,https://winhelp2002.mvps.org/hosts.txt
2437,1602886038,contentz.mkt912.com,https://winhelp2002.mvps.org/hosts.txt
2438,1602886038,content.mkt931.com,https://winhelp2002.mvps.org/hosts.txt
2439,1602886038,content.mkt932.com,https://winhelp2002.mvps.org/hosts.txt
2440,1602886038,contentz.mkt932.com,https://winhelp2002.mvps.org/hosts.txt
2441,1602886038,contentz.mkt941.com,https://winhelp2002.mvps.org/hosts.txt
2442,1602886038,track.moreniche.com,https://winhelp2002.mvps.org/hosts.txt
2443,1602886038,c.mtro.co,https://winhelp2002.mvps.org/hosts.txt
2444,1602886038,zdbb.netshelter.net,https://winhelp2002.mvps.org/hosts.txt
2445,1602886038,mix-test.uts.ngdata.com,https://winhelp2002.mvps.org/hosts.txt
2446,1602886038,meter-svc.nytimes.com,https://winhelp2002.mvps.org/hosts.txt
2447,1602886038,cdn.onscroll.com,https://winhelp2002.mvps.org/hosts.txt
2448,1602886038,vast.optimatic.com,https://winhelp2002.mvps.org/hosts.txt
2449,1602886038,pagefair.com,https://winhelp2002.mvps.org/hosts.txt
2450,1602886038,c.pebblemedia.be,https://winhelp2002.mvps.org/hosts.txt
2451,1602886038,jadserve.postrelease.com,https://winhelp2002.mvps.org/hosts.txt
2452,1602886038,static.proximic.com,https://winhelp2002.mvps.org/hosts.txt
2453,1602886038,di.rlcdn.com,https://winhelp2002.mvps.org/hosts.txt
2454,1602886038,tap-secure.rubiconproject.com,https://winhelp2002.mvps.org/hosts.txt
2455,1602886038,savvyads.com,https://winhelp2002.mvps.org/hosts.txt
2456,1602886038,collector.savvyads.com,https://winhelp2002.mvps.org/hosts.txt
2457,1602886038,mtrx.go.sonobi.com,https://winhelp2002.mvps.org/hosts.txt
2458,1602886038,cdn.sail-horizon.com,https://winhelp2002.mvps.org/hosts.txt
2459,1602886038,shareaholic.com,https://winhelp2002.mvps.org/hosts.txt
2460,1602886038,clickcdn.shareaholic.com,https://winhelp2002.mvps.org/hosts.txt
2461,1602886038,cdn.siftscience.com,https://winhelp2002.mvps.org/hosts.txt
2462,1602886038,gsf-cf.softonic.com,https://winhelp2002.mvps.org/hosts.txt
2463,1602886038,pixel.sojern.com,https://winhelp2002.mvps.org/hosts.txt
2464,1602886038,eventlogger.soundcloud.com,https://winhelp2002.mvps.org/hosts.txt
2465,1602886038,a.teads.tv,https://winhelp2002.mvps.org/hosts.txt
2466,1602886038,cdn.teads.tv,https://winhelp2002.mvps.org/hosts.txt
2467,1602886038,t.teads.tv,https://winhelp2002.mvps.org/hosts.txt
2468,1602886038,swrap.tradedoubler.com,https://winhelp2002.mvps.org/hosts.txt
2469,1602886038,ads.traffichunt.com,https://winhelp2002.mvps.org/hosts.txt
2470,1602886038,cdn.traffichunt.com,https://winhelp2002.mvps.org/hosts.txt
2471,1602886038,assets.tapad.com,https://winhelp2002.mvps.org/hosts.txt
2472,1602886038,analytics.userreport.com,https://winhelp2002.mvps.org/hosts.txt
2473,1602886038,cdn.userreport.com,https://winhelp2002.mvps.org/hosts.txt
2474,1602886038,sdscdn.userreport.com,https://winhelp2002.mvps.org/hosts.txt
2475,1602886038,wsc1.webspectator.com,https://winhelp2002.mvps.org/hosts.txt
2476,1602886038,zafiti01.webtrekk-us.net,https://winhelp2002.mvps.org/hosts.txt
2477,1602886038,sdk-controller.widespace.com,https://winhelp2002.mvps.org/hosts.txt
2478,1602886038,triggers.wfxtriggers.com,https://winhelp2002.mvps.org/hosts.txt
2479,1602886038,mb.zam.com,https://winhelp2002.mvps.org/hosts.txt
2480,1602886038,3165.tm.zedo.com,https://winhelp2002.mvps.org/hosts.txt
2481,1602886038,www.zergnet.com,https://winhelp2002.mvps.org/hosts.txt
2482,1602886038,d.254a.com,https://winhelp2002.mvps.org/hosts.txt
2483,1602886038,kwserver.adhispanic.com,https://winhelp2002.mvps.org/hosts.txt
2484,1602886038,ads.adiply.com,https://winhelp2002.mvps.org/hosts.txt
2485,1602886038,srv.admailtiser.com,https://winhelp2002.mvps.org/hosts.txt
2486,1602886038,track.adbooth.net,https://winhelp2002.mvps.org/hosts.txt
2487,1602886038,app.adsbrook.com,https://winhelp2002.mvps.org/hosts.txt
2488,1602886038,cdn.adual.net,https://winhelp2002.mvps.org/hosts.txt
2489,1602886038,cdn.adquantix.com,https://winhelp2002.mvps.org/hosts.txt
2490,1602886038,p.adsymptotic.com,https://winhelp2002.mvps.org/hosts.txt
2491,1602886038,adactive-ads.aimatch.com,https://winhelp2002.mvps.org/hosts.txt
2492,1602886038,crtl.aimatch.com,https://winhelp2002.mvps.org/hosts.txt
2493,1602886038,tr-1.agilone.com,https://winhelp2002.mvps.org/hosts.txt
2494,1602886038,www.badassjv.com,https://winhelp2002.mvps.org/hosts.txt
2495,1602886038,blockmetrics.com,https://winhelp2002.mvps.org/hosts.txt
2496,1602886038,cache.btrll.com,https://winhelp2002.mvps.org/hosts.txt
2497,1602886038,engine.carbonads.com,https://winhelp2002.mvps.org/hosts.txt
2498,1602886038,ycv.clearshieldredirect.com,https://winhelp2002.mvps.org/hosts.txt
2499,1602886038,d2vig74li2resi.cloudfront.net,https://winhelp2002.mvps.org/hosts.txt
2500,1602886038,desv383oqqc0.cloudfront.net,https://winhelp2002.mvps.org/hosts.txt
2501,1602886038,js.convertale.com,https://winhelp2002.mvps.org/hosts.txt
2502,1602886038,dailymotion.demdex.net,https://winhelp2002.mvps.org/hosts.txt
2503,1602886038,error.demdex.net,https://winhelp2002.mvps.org/hosts.txt
2504,1602886038,gannett.demdex.net,https://winhelp2002.mvps.org/hosts.txt
2505,1602886038,links.services.disqus.com,https://winhelp2002.mvps.org/hosts.txt
2506,1602886038,cdn5.js.ad.dotandad.com,https://winhelp2002.mvps.org/hosts.txt
2507,1602886038,filecdn2.dotandad.com,https://winhelp2002.mvps.org/hosts.txt
2508,1602886038,s.dpmsrv.com,https://winhelp2002.mvps.org/hosts.txt
2509,1602886038,cf.effectivemeasure.net,https://winhelp2002.mvps.org/hosts.txt
2510,1602886038,us-cdn.effectivemeasure.net,https://winhelp2002.mvps.org/hosts.txt
2511,1602886038,ps.eyeota.net,https://winhelp2002.mvps.org/hosts.txt
2512,1602886038,fmsads.com,https://winhelp2002.mvps.org/hosts.txt
2513,1602886038,data.gosquared.com,https://winhelp2002.mvps.org/hosts.txt
2514,1602886038,data2.gosquared.com,https://winhelp2002.mvps.org/hosts.txt
2515,1602886038,ads.groupcommerce.com,https://winhelp2002.mvps.org/hosts.txt
2516,1602886038,ad.ipredictive.com,https://winhelp2002.mvps.org/hosts.txt
2517,1602886038,adserv.impactengine.com,https://winhelp2002.mvps.org/hosts.txt
2518,1602886038,adn.impactradius.com,https://winhelp2002.mvps.org/hosts.txt
2519,1602886038,scripts.kissmetrics.com,https://winhelp2002.mvps.org/hosts.txt
2520,1602886038,ads.lanistaads.com,https://winhelp2002.mvps.org/hosts.txt
2521,1602886038,content.mkt51.net,https://winhelp2002.mvps.org/hosts.txt
2522,1602886038,content.mkt941.com,https://winhelp2002.mvps.org/hosts.txt
2523,1602886038,f.monetate.net,https://winhelp2002.mvps.org/hosts.txt
2524,1602886038,tracker.mozo.com.au,https://winhelp2002.mvps.org/hosts.txt
2525,1602886038,papi.mynativeads.com,https://winhelp2002.mvps.org/hosts.txt
2526,1602886038,web-clients.mynativeads.com,https://winhelp2002.mvps.org/hosts.txt
2527,1602886038,static.nectarads.com,https://winhelp2002.mvps.org/hosts.txt
2528,1602886038,cl-c.netseer.com,https://winhelp2002.mvps.org/hosts.txt
2529,1602886038,js-agent.newrelic.com,https://winhelp2002.mvps.org/hosts.txt
2530,1602886038,traffic.pubexchange.com,https://winhelp2002.mvps.org/hosts.txt
2531,1602886038,orca.qubitproducts.com,https://winhelp2002.mvps.org/hosts.txt
2532,1602886038,ortc-ws2-useast1-s0005.realtime.co,https://winhelp2002.mvps.org/hosts.txt
2533,1602886038,a.remarketstats.com,https://winhelp2002.mvps.org/hosts.txt
2534,1602886038,partner.shareaholic.com,https://winhelp2002.mvps.org/hosts.txt
2535,1602886038,traffic.shareaholic.com,https://winhelp2002.mvps.org/hosts.txt
2536,1602886038,analytics.sitewit.com,https://winhelp2002.mvps.org/hosts.txt
2537,1602886038,st.smartredirect.de,https://winhelp2002.mvps.org/hosts.txt
2538,1602886038,tracking.sokrati.com,https://winhelp2002.mvps.org/hosts.txt
2539,1602886038,traffic-offers.com,https://winhelp2002.mvps.org/hosts.txt
2540,1602886038,collector-2398.tvsquared.com,https://winhelp2002.mvps.org/hosts.txt
2541,1602886038,konnect.videoplaza.tv,https://winhelp2002.mvps.org/hosts.txt
2542,1602886038,trk.vidible.tv,https://winhelp2002.mvps.org/hosts.txt
2543,1602886038,scripts.webspectator.com,https://winhelp2002.mvps.org/hosts.txt
2544,1602886038,a.wishabi.com,https://winhelp2002.mvps.org/hosts.txt
2545,1602886038,track.youniversalmedia.com,https://winhelp2002.mvps.org/hosts.txt
2546,1602886038,axp.zedo.com,https://winhelp2002.mvps.org/hosts.txt
2547,1602886038,geo.ziffdavis.com,https://winhelp2002.mvps.org/hosts.txt
2548,1602886038,api.proofpositivemedia.com,https://winhelp2002.mvps.org/hosts.txt
2549,1602886038,s.pubmine.com,https://winhelp2002.mvps.org/hosts.txt
2550,1602886038,t.254a.com,https://winhelp2002.mvps.org/hosts.txt
2551,1602886038,r.254a.com,https://winhelp2002.mvps.org/hosts.txt
2552,1602886038,yieldmanager.adbooth.com,https://winhelp2002.mvps.org/hosts.txt
2553,1602886038,synchroscript.adswizz.com,https://winhelp2002.mvps.org/hosts.txt
2554,1602886038,synchroscript.deliveryengine.adswizz.com,https://winhelp2002.mvps.org/hosts.txt
2555,1602886038,secure.adwebster.com,https://winhelp2002.mvps.org/hosts.txt
2556,1602886038,pixiedust.buzzfeed.com,https://winhelp2002.mvps.org/hosts.txt
2557,1602886038,tracking.crobo.com,https://winhelp2002.mvps.org/hosts.txt
2558,1602886038,comcast.demdex.net,https://winhelp2002.mvps.org/hosts.txt
2559,1602886038,ecs.demdex.net,https://winhelp2002.mvps.org/hosts.txt
2560,1602886038,collector.githubapp.com,https://winhelp2002.mvps.org/hosts.txt
2561,1602886038,geobeacon.ign.com,https://winhelp2002.mvps.org/hosts.txt
2562,1602886038,hlok.qertewrt.com,https://winhelp2002.mvps.org/hosts.txt
2563,1602886038,mmtrkpy.com,https://winhelp2002.mvps.org/hosts.txt
2564,1602886038,tracking.olx-st.com,https://winhelp2002.mvps.org/hosts.txt
2565,1602886038,api.optinmonster.com,https://winhelp2002.mvps.org/hosts.txt
2566,1602886038,t01.proximic.com,https://winhelp2002.mvps.org/hosts.txt
2567,1602886038,go.redirectingat.com,https://winhelp2002.mvps.org/hosts.txt
2568,1602886038,katie.runtnc.net,https://winhelp2002.mvps.org/hosts.txt
2569,1602886038,a.rvttrack.com,https://winhelp2002.mvps.org/hosts.txt
2570,1602886038,b.siftscience.com,https://winhelp2002.mvps.org/hosts.txt
2571,1602886038,xch.smrtgs.com,https://winhelp2002.mvps.org/hosts.txt
2572,1602886038,ardrone.swoop.com,https://winhelp2002.mvps.org/hosts.txt
2573,1602886038,felix.data.tm-awx.com,https://winhelp2002.mvps.org/hosts.txt
2574,1602886038,collector-184.tvsquared.com,https://winhelp2002.mvps.org/hosts.txt
2575,1602886038,collector-428.tvsquared.com,https://winhelp2002.mvps.org/hosts.txt
2576,1602886038,a3.websitealive.com,https://winhelp2002.mvps.org/hosts.txt
2577,1602886038,zb.zeroredirect1.com,https://winhelp2002.mvps.org/hosts.txt
2578,1602886038,zc.zeroredirect1.com,https://winhelp2002.mvps.org/hosts.txt
2579,1602886038,ze1.zeroredirect1.com,https://winhelp2002.mvps.org/hosts.txt
2580,1602886038,js.moatads.com,https://winhelp2002.mvps.org/hosts.txt
2581,1602886038,aax-us-east-rtb.amazon-adsystem.com,https://winhelp2002.mvps.org/hosts.txt
2582,1602886038,ir-na.amazon-adsystem.com,https://winhelp2002.mvps.org/hosts.txt
2583,1602886038,rcm-na.amazon-adsystem.com,https://winhelp2002.mvps.org/hosts.txt
2584,1602886038,adtago.s3.amazonaws.com,https://winhelp2002.mvps.org/hosts.txt
2585,1602886038,sync.cmedia.s3.amazonaws.com,https://winhelp2002.mvps.org/hosts.txt
2586,1602886038,ecommstats.s3.amazonaws.com,https://winhelp2002.mvps.org/hosts.txt
2587,1602886038,exitsplash.s3.amazonaws.com,https://winhelp2002.mvps.org/hosts.txt
2588,1602886038,load.s3.amazonaws.com,https://winhelp2002.mvps.org/hosts.txt
2589,1602886038,ncads.s3.amazonaws.com,https://winhelp2002.mvps.org/hosts.txt
2590,1602886038,tracking.opencandy.com.s3.amazonaws.com,https://winhelp2002.mvps.org/hosts.txt
2591,1602886038,viewerstats.docstoc.com.s3.amazonaws.com,https://winhelp2002.mvps.org/hosts.txt
2592,1602886038,www.assoc-amazon.com,https://winhelp2002.mvps.org/hosts.txt
2593,1602886038,s3.buysellads.com,https://winhelp2002.mvps.org/hosts.txt
2594,1602886038,new.cetrk.com,https://winhelp2002.mvps.org/hosts.txt
2595,1602886038,trk.cetrk.com,https://winhelp2002.mvps.org/hosts.txt
2596,1602886038,dl.gameplaylabs.com,https://winhelp2002.mvps.org/hosts.txt
2597,1602886038,ads.jetpackdigital.com,https://winhelp2002.mvps.org/hosts.txt
2598,1602886038,dl.keywordstrategy.org,https://winhelp2002.mvps.org/hosts.txt
2599,1602886038,asset.pagefair.com,https://winhelp2002.mvps.org/hosts.txt
2600,1602886038,pixel.tapad.com,https://winhelp2002.mvps.org/hosts.txt
2601,1602886038,beacon.tunecore.com,https://winhelp2002.mvps.org/hosts.txt
2602,1602886038,p.addthis.com,https://winhelp2002.mvps.org/hosts.txt
2603,1602886038,rt3.infolinks.com,https://winhelp2002.mvps.org/hosts.txt
2604,1602886038,adaptv.pixel.invitemedia.com,https://winhelp2002.mvps.org/hosts.txt
2605,1602886038,g-pixel.invitemedia.com,https://winhelp2002.mvps.org/hosts.txt
2606,1602886038,segment-pixel.invitemedia.com,https://winhelp2002.mvps.org/hosts.txt
2607,1602886038,t.invitemedia.com,https://winhelp2002.mvps.org/hosts.txt
